customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
25,55000,3,0.0,0,1,8575,14.65,5,1,3,1
24,63996,0,8.0,3,0,14400,9.63,7,1,4,1
23,58000,0,7.0,4,2,16500,11.011821205538963,7,2,4,0
26,64000,0,7.0,2,0,5000,6.62,6,1,2,1
26,30500,3,1.0,4,2,8600,14.96,6,2,4,0
22,40000,3,0.0,5,0,8600,7.66,2,1,2,1
26,64000,0,3.0,1,0,12000,11.71,7,1,3,1
24,64000,0,5.0,5,2,12000,16.77,7,1,2,1
25,95000,3,0.0,2,0,8600,8.59,5,1,2,1
22,64000,0,1.0,0,0,6625,6.62,2,1,2,1
23,60626,3,4.0,1,0,8625,7.9,3,1,4,1
24,64000,2,1.0,1,0,3000,11.011821205538963,4,1,4,1
22,69000,3,5.0,3,0,8650,11.49,2,1,3,1
25,42000,3,7.0,1,2,8675,15.99,5,2,2,1
23,28000,3,0.0,1,0,8700,6.03,3,0,2,0
23,64000,0,7.0,1,0,2100,6.03,3,1,2,1
24,64000,0,5.0,0,0,5200,7.9,4,1,3,1
25,64000,0,9.0,2,0,9000,5.99,5,1,2,1
22,64000,0,5.0,5,0,6000,10.99,2,1,3,1
23,64000,0,7.0,0,0,8000,10.99,3,1,2,1
22,64000,2,6.0,1,2,15000,17.49,7,2,4,1
22,64000,0,6.0,1,0,6000,11.011821205538963,2,1,4,1
24,64000,0,8.0,5,0,8000,11.011821205538963,4,1,3,1
22,64000,0,3.0,4,0,9600,8.49,2,1,3,1
24,29004,3,5.0,3,0,8725,12.18,4,1,2,1
24,64000,0,8.0,5,0,4000,10.0,4,1,2,1
23,64000,0,4.0,5,0,5550,7.29,3,1,4,1
21,64000,2,5.0,3,0,10000,7.66,1,1,3,1
25,150000,3,2.0,2,0,8750,7.74,5,1,4,1
24,64000,0,3.0,3,0,13225,10.37,7,1,3,1
25,64000,0,10.0,3,0,5000,7.29,5,1,2,1
24,64000,0,8.0,5,0,1200,10.74,4,1,4,1
22,64000,0,6.0,3,0,7000,10.38,2,1,4,1
26,64000,0,10.0,2,0,15000,10.38,7,1,3,1
22,46104,3,4.0,1,0,8775,7.29,2,1,2,1
22,64000,0,6.0,5,1,15000,13.23,7,2,3,1
22,64000,0,4.0,4,1,14000,13.23,7,2,3,1
23,18500,3,2.0,5,1,9000,11.34,3,2,3,0
23,64000,0,6.0,0,0,5500,7.14,3,1,3,1
21,20000,3,2.0,3,0,9000,7.51,1,0,4,0
22,21600,3,1.0,5,0,9000,9.83,2,0,4,0
22,23900,3,0.0,4,0,9000,11.011821205538963,2,0,2,0
25,25000,3,5.0,3,0,9000,11.49,5,0,2,0
22,64000,0,2.0,1,0,25000,11.83,7,1,4,1
24,64000,0,0.0,1,0,12000,8.59,7,1,3,1
24,25000,3,2.0,3,0,9000,11.48,4,0,2,0
22,25600,3,5.0,5,0,9000,8.9,2,0,4,0
24,64000,0,9.0,0,0,10000,11.011821205538963,4,1,4,1
22,25920,3,1.0,3,1,9000,10.59,2,0,2,0
22,26000,3,0.0,0,1,9000,12.73,2,0,4,0
26,64000,0,2.0,4,2,8000,14.96,6,2,2,1
24,26400,3,3.0,2,0,9000,11.49,4,0,3,0
24,64000,0,8.0,5,0,4800,12.21,4,1,4,1
22,64000,0,5.0,3,0,2000,9.32,2,1,4,1
21,26785,3,6.0,3,0,9000,7.9,1,0,4,0
26,58000,0,1.0,3,2,25000,13.55,7,2,4,0
23,58000,0,7.0,3,1,7200,11.97,3,0,3,0
23,26976,3,4.0,4,0,9000,7.51,3,0,4,0
23,27600,3,3.0,5,1,9000,13.98,3,2,3,0
22,28800,3,5.0,3,0,9000,10.99,2,0,2,0
22,30000,3,0.0,2,1,9000,13.49,2,2,4,0
25,30000,3,9.0,0,2,9000,17.58,5,2,4,0
22,30000,3,2.0,1,0,9000,11.011821205538963,2,1,3,1
21,30000,3,5.0,3,1,9000,12.99,1,2,2,1
26,30000,3,8.0,1,0,9000,5.99,6,0,2,0
26,64212,0,5.0,4,1,9600,14.27,6,2,2,1
22,64260,0,6.0,4,1,9200,13.43,2,2,3,1
26,64260,0,3.0,3,0,4500,8.94,6,1,2,1
22,64312,0,4.0,5,2,5000,14.91,2,2,4,1
23,30000,3,2.0,3,2,9000,14.61,3,2,4,0
24,31200,3,7.0,4,0,9000,10.38,4,1,4,1
23,64500,0,0.0,3,0,10000,11.011821205538963,3,1,4,1
23,64500,0,6.0,3,0,7000,10.99,3,1,2,1
23,64500,0,4.0,1,0,5000,11.011821205538963,3,1,2,1
24,64500,0,8.0,1,1,1200,14.72,4,1,2,1
25,64500,2,4.0,4,1,12000,13.48,7,2,4,1
23,64500,0,8.0,1,0,10000,12.18,3,1,4,1
21,64500,0,2.0,1,0,15000,11.83,7,1,2,1
21,33000,3,5.0,1,0,9000,12.69,1,1,3,1
22,33000,3,6.0,1,0,9000,11.99,2,1,4,1
25,33000,3,3.0,4,0,9000,5.79,5,1,3,1
25,33000,3,5.0,3,0,9000,7.14,5,1,2,1
21,33600,3,5.0,4,0,9000,11.86,1,0,4,0
22,33600,3,6.0,4,2,9000,11.011821205538963,2,0,4,0
24,34000,3,0.0,0,0,9000,11.83,4,1,4,1
24,64656,0,8.0,1,0,14500,10.99,7,1,4,1
24,34000,3,2.0,0,1,9000,13.16,4,1,3,1
26,34320,3,2.0,1,0,9000,6.62,6,0,2,0
23,29000,3,2.0,1,0,9000,11.71,3,0,2,0
26,64700,0,5.0,2,1,17500,11.011821205538963,7,2,2,1
25,64800,0,9.0,1,0,4500,10.65,5,1,2,1
21,35000,3,5.0,3,0,9000,8.94,1,1,3,1
26,64800,0,5.0,3,0,2000,11.99,6,1,4,1
22,29000,3,7.0,3,0,9000,11.011821205538963,2,0,2,0
23,64800,0,7.0,4,1,4000,13.99,3,2,2,1
23,36000,3,3.0,1,0,9000,9.99,3,1,2,1
24,64800,0,5.0,5,0,11000,5.79,7,1,3,1
23,64800,0,7.0,0,1,2400,13.23,3,1,2,1
26,64800,2,11.0,3,0,3000,11.011821205538963,6,1,4,1
22,36000,3,3.0,1,1,9000,11.011821205538963,2,2,2,1
24,30000,3,0.0,1,2,9000,15.58,4,0,3,0
26,64956,0,0.0,0,1,7500,13.47,6,2,3,1
26,64992,0,1.0,0,0,4000,9.63,6,1,4,1
26,64999,0,11.0,5,0,15000,10.99,7,1,2,1
26,64999,2,5.0,5,1,10000,13.98,6,2,3,1
22,64999,0,6.0,5,2,2500,14.61,2,1,2,1
26,65000,0,9.0,4,2,3000,18.25,6,2,4,1
26,30000,3,0.0,0,2,9000,15.65,6,2,4,0
23,36000,3,6.0,5,1,9000,10.78,3,2,4,1
23,65000,0,7.0,1,0,10500,6.03,7,1,4,1
21,36120,3,5.0,5,0,9000,10.39,1,1,2,1
25,59000,0,4.0,4,2,3000,16.29,5,2,3,0
24,37000,3,5.0,5,0,9000,7.14,4,1,2,1
26,65000,0,2.0,2,0,10000,6.62,6,1,3,1
22,37500,3,0.0,3,0,9000,9.63,2,1,4,1
24,65000,0,2.0,5,0,12000,12.69,7,1,4,1
23,65000,0,0.0,1,0,8200,6.62,3,1,4,1
25,65000,0,0.0,5,0,12000,7.9,7,1,4,1
23,65000,2,6.0,4,0,6000,10.65,3,1,2,1
23,65000,0,0.0,3,0,10200,7.9,7,1,3,1
24,38400,3,6.0,0,0,9000,7.9,4,1,2,1
22,38500,3,1.0,3,0,9000,10.83,2,1,2,1
23,33359,3,2.0,1,0,9000,11.011821205538963,3,0,4,0
23,39600,3,7.0,4,0,9000,11.99,3,1,3,1
24,33996,3,1.0,1,3,9000,16.0,4,2,2,0
26,65000,0,1.0,2,0,17000,9.91,7,1,2,1
24,40000,3,1.0,5,0,9000,11.99,4,1,4,1
22,40000,3,2.0,1,0,9000,10.59,2,1,4,1
24,65000,0,3.0,4,0,12000,9.91,7,1,3,1
23,40000,3,4.0,5,0,9000,7.49,3,1,3,1
23,40000,3,1.0,1,1,9000,12.61,3,2,2,1
23,34000,3,5.0,3,3,9000,17.06,3,2,4,0
24,65000,0,8.0,4,0,6300,11.71,4,1,2,1
22,65000,0,0.0,4,0,7200,8.9,2,1,2,1
25,40000,3,1.0,4,1,9000,12.53,5,1,2,1
26,65000,0,11.0,5,0,12000,7.9,7,1,2,1
23,65000,0,0.0,4,0,12000,7.9,7,1,3,1
24,65000,0,3.0,1,0,6000,6.03,4,1,3,1
23,35500,3,2.0,2,2,9000,15.99,3,2,2,0
24,65000,0,8.0,0,0,6600,10.65,4,1,2,1
24,65000,0,8.0,5,2,7200,17.58,4,2,4,1
25,59000,0,9.0,0,0,5000,6.03,5,0,2,0
26,65000,0,10.0,1,0,5000,7.51,6,1,2,1
21,65000,0,5.0,5,0,10000,6.03,1,1,3,1
23,42000,3,7.0,5,0,9000,8.49,3,1,4,1
24,65000,0,2.0,4,0,8000,12.69,4,1,2,1
21,65000,0,5.0,0,0,2200,12.42,1,1,3,1
23,42000,3,3.0,0,0,9000,7.51,3,1,4,1
23,65000,0,7.0,0,0,7425,6.03,3,1,4,1
21,36140,3,5.0,1,0,9000,8.94,1,0,2,0
26,42600,3,3.0,4,2,9000,14.96,6,1,2,1
25,42900,3,9.0,3,0,9000,6.76,5,1,4,1
24,65000,0,9.0,4,1,4200,15.27,4,1,2,1
26,65000,0,2.0,5,2,8000,17.27,6,2,3,1
26,43000,3,0.0,4,1,9000,13.85,6,2,4,1
22,43200,3,4.0,1,2,9000,14.54,2,2,4,1
23,65000,0,3.0,3,0,7000,7.9,3,1,4,1
23,43200,3,0.0,1,0,9000,6.17,3,1,3,1
24,65000,0,8.0,4,0,3300,7.51,4,1,4,1
26,44000,3,4.0,0,0,9000,10.99,6,1,2,1
25,44000,3,9.0,3,0,9000,7.29,5,1,3,1
25,44000,3,0.0,3,0,9000,8.94,5,1,3,1
25,44640,3,4.0,4,0,9000,10.65,5,1,4,1
23,45000,3,7.0,1,0,9000,10.65,3,1,2,1
25,65000,0,3.0,1,1,10000,12.99,5,1,2,1
22,45000,3,7.0,4,0,9000,7.9,2,1,3,1
23,45000,3,4.0,1,0,9000,5.99,3,1,3,1
21,45000,3,3.0,3,0,9000,8.49,1,1,3,1
22,45000,3,0.0,1,1,9000,14.26,2,2,3,1
22,65000,0,6.0,1,0,12800,5.99,7,1,4,1
23,65000,0,1.0,5,0,7000,8.49,3,1,4,1
26,65000,2,1.0,2,1,4800,13.49,6,2,2,1
22,45000,3,0.0,1,0,9000,11.48,2,1,4,1
26,59000,0,5.0,3,2,8000,15.99,6,2,2,0
26,45000,3,0.0,0,0,9000,10.39,6,1,2,1
22,45004,3,1.0,4,1,9000,14.35,2,2,4,1
26,65000,0,5.0,0,0,5000,5.42,6,1,4,1
25,39512,3,3.0,5,1,9000,15.23,5,0,4,0
23,65000,0,5.0,1,0,4000,11.49,3,1,4,1
24,65000,2,6.0,4,2,4400,16.89,4,1,2,1
23,65000,0,5.0,5,0,16500,7.49,7,1,3,1
23,65000,0,8.0,5,0,3600,7.49,3,1,3,1
24,45888,3,5.0,3,0,9000,5.79,4,1,3,1
26,46000,3,4.0,4,0,9000,7.14,6,1,3,1
24,46000,3,4.0,4,1,9000,13.22,4,1,3,1
23,46200,3,5.0,4,0,9000,9.99,3,1,3,1
25,46500,3,9.0,3,1,9000,11.011821205538963,5,1,3,1
24,46704,3,2.0,1,0,9000,11.49,4,1,4,1
25,47000,3,1.0,0,0,9000,7.51,5,1,3,1
22,47840,3,0.0,1,1,9000,12.53,2,1,4,1
23,65000,0,0.0,0,0,18000,9.99,7,1,4,1
22,48000,3,2.0,0,0,9000,7.88,2,1,2,1
22,65000,2,6.0,5,0,7000,11.49,2,1,4,1
26,65000,0,9.0,1,0,20500,6.99,7,1,2,1
26,48000,3,7.0,4,0,9000,8.94,6,1,3,1
25,48000,3,3.0,4,1,9000,13.79,5,2,2,1
22,49500,3,0.0,4,1,9000,14.35,2,2,4,1
24,65000,0,5.0,1,0,9600,11.99,4,1,3,1
25,50000,3,5.0,0,0,9000,12.69,5,1,3,1
25,65000,0,1.0,4,0,12000,7.49,7,1,4,1
24,65000,0,1.0,4,0,6000,10.99,4,1,2,1
26,65000,0,10.0,2,0,8000,6.99,6,1,3,1
20,65000,0,4.0,1,0,4800,9.99,2,1,2,1
23,50000,3,7.0,4,0,9000,12.18,3,1,4,1
26,50004,3,0.0,1,0,9000,6.17,6,1,4,1
26,50200,3,1.0,2,0,9000,7.66,6,1,3,1
26,50760,3,3.0,0,0,9000,8.94,6,1,2,1
24,65000,0,0.0,1,0,14000,8.49,7,1,3,1
23,65000,0,5.0,0,0,2275,11.011821205538963,3,1,2,1
25,65000,0,3.0,2,0,1200,10.99,5,1,2,1
24,65000,0,0.0,3,0,8000,10.99,4,1,3,1
23,51000,3,2.0,1,0,9000,10.99,3,1,2,1
24,51000,3,3.0,3,0,9000,5.79,4,1,3,1
22,51000,3,4.0,1,2,9000,15.33,2,1,4,1
23,65000,0,0.0,1,1,8500,15.23,3,2,3,1
26,51400,3,4.0,0,1,9000,13.61,6,1,2,1
23,65000,0,7.0,3,0,7000,6.99,3,1,4,1
26,65000,0,3.0,2,0,12000,10.99,7,1,4,1
26,51840,3,9.0,1,0,9000,8.0,6,1,4,1
23,52000,3,0.0,5,0,9000,12.69,3,1,2,1
24,65000,0,3.0,1,0,8000,5.99,4,1,2,1
22,52000,3,0.0,3,0,9000,10.65,2,1,3,1
22,65000,0,6.0,0,0,8000,6.99,2,1,3,1
26,65000,0,7.0,2,0,14400,9.99,7,1,3,1
23,65000,0,4.0,0,0,5400,8.9,3,1,3,1
23,65000,0,7.0,1,0,10000,7.49,3,1,2,1
23,65000,0,4.0,1,2,13600,15.62,7,2,2,1
21,52000,3,0.0,1,0,9000,11.83,1,1,4,1
22,52000,3,6.0,4,2,9000,14.11,2,2,3,1
24,65000,0,7.0,4,0,1525,5.42,4,1,3,1
24,52800,3,2.0,5,0,9000,7.9,4,1,2,1
24,52800,3,8.0,0,0,9000,7.49,4,1,4,1
23,53000,3,0.0,5,1,9000,12.09,3,2,3,1
23,53664,3,1.0,0,0,9000,12.21,3,1,4,1
23,65000,0,2.0,0,0,7000,8.49,3,1,3,1
24,65000,2,8.0,4,0,6000,6.99,4,1,2,1
22,54000,3,4.0,0,1,9000,15.96,2,2,3,1
26,65000,0,0.0,0,0,4000,5.42,6,1,3,1
24,65000,0,8.0,4,0,10000,11.99,4,1,4,1
26,65000,0,8.0,2,0,11500,7.49,7,1,4,1
25,48000,3,7.0,2,2,9000,15.05,5,2,3,0
24,65000,0,8.0,2,0,2000,5.42,4,1,3,1
22,59000,0,7.0,2,2,4900,15.62,2,2,4,0
25,55000,3,9.0,1,0,9000,10.99,5,1,4,1
24,65000,0,7.0,0,0,20000,11.011821205538963,7,1,3,1
25,55000,3,5.0,2,0,9000,11.11,5,1,2,1
21,59000,0,5.0,2,0,5000,9.99,1,0,2,0
24,65000,0,9.0,2,0,5500,5.79,4,1,3,1
26,55000,3,0.0,5,0,9000,11.011821205538963,6,1,2,1
26,65000,0,3.0,5,0,10000,7.29,6,1,3,1
24,65000,0,8.0,3,0,10000,5.79,4,1,2,1
24,55000,3,2.0,2,1,9000,14.72,4,2,2,1
23,65000,0,1.0,4,0,10800,10.0,7,1,4,1
26,45000,3,2.0,0,0,9050,7.29,6,1,3,1
26,38400,3,8.0,5,2,9100,15.37,6,2,2,1
23,43200,3,2.0,5,2,9100,13.24,3,0,2,0
24,54996,3,6.0,3,0,9100,11.011821205538963,4,1,2,1
22,57500,3,1.0,0,0,9100,11.49,2,1,4,1
25,65000,0,9.0,4,0,5000,7.29,5,1,4,1
22,30000,3,6.0,3,0,9150,10.59,2,1,2,1
24,65000,2,8.0,1,0,9000,7.29,4,1,4,1
24,65000,0,8.0,2,0,10000,7.66,4,1,4,1
22,65000,0,2.0,5,0,10000,11.11,2,1,3,1
26,29000,3,10.0,0,0,9200,7.49,6,0,3,0
21,30000,3,6.0,0,0,9200,6.62,1,0,3,0
24,65000,0,7.0,5,0,6000,5.42,4,1,3,1
21,43000,3,2.0,3,0,9200,8.94,1,1,2,1
23,65000,2,8.0,4,1,9600,14.17,3,2,4,1
22,50000,3,0.0,1,0,9200,6.92,2,1,4,1
23,50000,3,5.0,1,3,9200,15.68,3,1,2,1
23,65000,0,7.0,5,0,13750,9.62,7,1,3,1
24,65000,0,2.0,1,2,20000,14.09,7,2,3,1
23,65000,0,0.0,5,0,7300,9.99,3,1,3,1
22,62000,3,6.0,4,1,9200,12.98,2,1,3,1
23,66000,3,0.0,3,0,9200,11.86,3,1,2,1
24,77385,3,6.0,0,0,9200,6.03,4,1,3,1
22,65000,0,0.0,3,0,3000,10.36,2,1,3,1
25,59000,0,4.0,2,1,3600,12.98,5,0,3,0
21,59000,0,5.0,3,0,25000,9.99,7,0,4,0
25,82000,3,2.0,3,0,9200,6.03,5,1,3,1
22,63000,3,5.0,1,0,9225,5.99,2,1,4,1
24,65000,2,8.0,5,0,12000,6.17,7,1,4,1
21,13000,3,0.0,0,1,9250,12.53,1,0,3,0
25,65000,2,1.0,5,1,12000,12.61,7,2,4,1
23,24000,3,0.0,5,0,9250,6.54,3,0,3,0
22,24000,3,1.0,2,0,9250,8.94,2,0,2,0
25,24996,3,2.0,1,0,9250,8.59,5,0,4,0
25,25000,3,8.0,5,0,9250,10.75,5,0,3,0
25,25716,3,1.0,3,0,9250,6.54,5,0,3,0
21,65000,2,5.0,3,0,5000,5.79,1,1,4,1
22,65000,0,4.0,1,1,10000,13.35,2,1,4,1
24,65000,0,5.0,3,0,2000,9.62,4,1,3,1
23,65000,0,7.0,1,0,9000,7.88,3,1,3,1
22,27120,3,5.0,0,1,9250,13.11,2,2,4,0
21,65000,0,2.0,5,0,8400,11.86,1,1,4,1
24,65000,2,6.0,1,0,3500,6.76,4,1,4,1
23,65000,0,7.0,5,0,6250,6.76,3,1,2,1
24,27456,3,1.0,3,1,9250,12.87,4,0,3,0
23,65000,2,7.0,3,1,10000,13.98,3,1,4,1
25,65000,0,2.0,3,0,10000,10.75,5,1,4,1
25,65000,0,3.0,5,1,7000,14.72,5,1,3,1
25,65000,0,1.0,4,0,15000,11.12,7,1,4,1
23,28800,3,1.0,5,1,9250,14.35,3,2,3,0
24,65000,0,3.0,0,1,7000,13.61,4,2,3,1
24,28800,3,3.0,0,1,9250,13.57,4,0,3,0
22,65000,0,2.0,0,0,13000,10.38,7,1,2,1
22,65000,0,2.0,4,1,13000,14.35,7,2,4,1
22,31000,3,7.0,3,2,9250,14.11,2,0,4,0
22,32400,3,6.0,3,2,9250,14.46,2,2,4,0
23,36707,3,3.0,4,2,9250,16.32,3,2,4,1
24,65000,0,6.0,4,0,11000,11.49,7,1,2,1
21,39000,3,5.0,4,0,9250,9.91,1,1,4,1
23,65000,0,7.0,5,0,14400,7.51,7,1,3,1
23,65000,0,7.0,1,0,5500,7.88,3,1,3,1
23,40000,3,7.0,1,2,9250,16.07,3,1,2,1
26,65000,0,11.0,2,0,10950,7.88,7,1,2,1
22,65000,0,6.0,3,0,3800,11.12,2,1,4,1
26,65000,0,6.0,5,3,22000,17.19,7,1,2,1
22,66800,3,2.0,0,0,9300,11.011821205538963,2,1,3,1
25,65000,0,6.0,3,0,15000,11.86,7,1,3,1
25,65000,2,3.0,5,0,8700,7.88,5,1,3,1
22,65000,0,6.0,1,0,10000,7.88,2,1,2,1
23,70522,3,7.0,3,1,9325,10.91,3,2,3,1
23,65000,0,4.0,3,0,7000,7.14,3,1,3,1
22,50000,3,4.0,1,0,9350,7.49,2,1,3,1
24,65000,0,5.0,5,0,8000,7.51,4,1,4,1
22,30000,3,1.0,4,0,9375,11.71,2,0,2,0
22,65000,0,4.0,0,1,8100,13.11,2,1,4,1
22,65000,0,6.0,5,0,6000,11.011821205538963,2,1,2,1
25,59000,0,9.0,1,0,20000,11.36,7,0,2,0
26,59000,0,2.0,2,1,20000,13.48,7,2,3,0
24,65000,0,8.0,4,0,2500,6.39,4,1,3,1
26,45500,3,2.0,1,0,9400,9.91,6,1,2,1
23,44000,3,2.0,5,3,9400,16.32,3,2,3,0
24,65000,2,3.0,4,0,6000,11.36,4,1,2,1
24,65000,0,0.0,0,1,3000,12.73,4,1,3,1
23,50400,3,5.0,1,0,9400,9.99,3,1,4,1
22,45000,3,6.0,3,1,9425,13.49,2,2,2,1
23,65000,0,2.0,0,0,4400,11.36,3,1,4,1
24,25000,3,3.0,3,0,9450,6.62,4,0,4,0
23,65000,0,3.0,4,0,8000,7.14,3,1,4,1
21,26000,3,1.0,0,2,9450,16.77,1,0,2,0
24,65000,0,1.0,1,0,8500,7.51,4,1,2,1
24,33600,3,2.0,4,0,9450,7.66,4,0,2,0
24,65000,0,7.0,5,2,14000,15.31,7,2,4,1
26,34200,3,9.0,3,2,9450,15.62,6,0,3,0
25,19200,3,1.0,5,0,9500,7.88,5,0,4,0
26,65000,2,3.0,3,1,7000,13.92,6,2,3,1
22,65000,2,6.0,3,1,3000,13.92,2,2,4,1
21,20000,3,2.0,5,0,9500,8.9,1,0,4,0
23,65000,0,7.0,1,0,6000,11.48,3,1,4,1
23,65000,0,4.0,1,0,7500,8.59,3,1,3,1
24,23040,3,0.0,0,4,9500,19.04,4,2,4,0
22,27000,3,0.0,0,2,9500,15.33,2,2,3,0
24,28000,3,1.0,3,0,9500,5.99,4,0,3,0
26,28000,3,4.0,3,0,9500,8.94,6,0,4,0
24,30000,3,1.0,5,1,9500,13.92,4,0,2,0
22,32000,3,5.0,4,1,9500,13.57,2,1,3,1
23,65000,0,2.0,1,0,20000,12.18,7,1,4,1
24,37157,3,4.0,3,0,9500,10.99,4,1,2,1
24,65000,0,1.0,3,0,10000,8.59,4,1,3,1
23,34000,3,1.0,5,1,9500,11.011821205538963,3,0,3,0
24,59000,2,2.0,3,3,12000,17.74,7,2,2,0
22,59000,1,3.0,3,2,12000,11.011821205538963,7,2,3,0
22,65000,0,6.0,5,0,17000,8.94,7,1,2,1
23,41000,3,5.0,1,0,9500,7.88,3,1,2,1
23,44064,3,0.0,1,0,9500,11.26,3,1,2,1
25,46000,3,1.0,3,0,9500,11.011821205538963,5,1,3,1
25,46500,3,5.0,1,0,9500,6.76,5,1,3,1
23,40574,3,2.0,2,2,9500,14.74,3,2,4,0
26,47000,3,5.0,4,1,9500,12.87,6,1,4,1
25,65000,0,0.0,2,0,15000,11.48,7,1,4,1
22,65000,2,1.0,5,2,5000,15.37,2,1,4,1
22,59000,1,1.0,0,2,15000,11.011821205538963,7,2,2,0
24,48602,3,0.0,3,1,9500,12.73,4,1,4,1
24,59000,0,3.0,0,1,6800,12.53,4,2,4,0
22,65000,0,6.0,5,0,1500,9.32,2,1,2,1
22,50000,3,6.0,3,0,9500,6.99,2,1,2,1
24,52500,3,1.0,1,1,9500,14.79,4,2,3,1
26,65000,0,6.0,3,0,9250,11.011821205538963,6,1,2,1
23,54000,3,7.0,3,1,9500,14.65,3,1,2,1
26,54011,3,10.0,1,2,9500,16.29,6,1,2,1
24,55000,3,5.0,5,0,9500,9.63,4,1,4,1
23,65000,0,2.0,1,0,15000,10.95,7,1,3,1
25,65000,0,6.0,4,1,7500,13.47,5,1,4,1
22,56400,3,2.0,0,0,9500,8.9,2,1,4,1
22,59000,0,3.0,0,2,19750,14.11,7,2,3,0
25,57000,3,2.0,1,0,9500,6.17,5,1,4,1
25,57000,3,1.0,2,0,9500,12.53,5,1,4,1
25,65000,0,0.0,0,0,2000,7.37,5,1,2,1
22,65000,0,4.0,1,0,9000,9.63,2,1,3,1
25,61000,3,4.0,5,0,9500,7.51,5,1,2,1
25,68000,3,2.0,0,0,9500,7.14,5,1,3,1
26,65000,0,4.0,1,0,5000,11.89,6,1,4,1
23,65000,0,7.0,5,1,17600,12.72,7,1,3,1
24,58650,3,4.0,3,2,9500,16.49,4,0,3,0
22,69000,3,1.0,2,2,9500,15.33,2,2,4,0
26,65000,0,6.0,1,0,6000,9.07,6,1,3,1
24,70446,3,1.0,4,0,9550,7.49,4,1,3,1
22,65000,0,1.0,4,0,7500,10.08,2,1,4,1
23,65000,0,7.0,1,0,5125,10.71,3,1,4,1
25,65000,2,9.0,4,1,7000,11.66,5,2,4,1
22,43000,3,1.0,0,0,9575,6.62,2,1,3,1
22,21600,3,0.0,1,0,9600,7.49,2,0,2,0
23,22000,3,3.0,1,1,9600,13.16,3,0,2,0
25,24000,3,9.0,4,0,9600,11.71,5,0,4,0
21,24000,3,4.0,2,1,9600,14.27,1,0,4,0
23,65000,0,1.0,1,3,15000,14.5,7,1,4,1
23,65000,0,7.0,1,0,4000,7.75,3,1,2,1
23,65000,0,0.0,4,0,12800,8.38,7,1,2,1
23,65000,0,7.0,4,0,5000,7.43,3,1,4,1
22,65004,0,5.0,5,0,12500,6.03,7,1,4,1
22,65004,0,6.0,3,0,5500,6.03,2,1,2,1
24,65004,0,8.0,2,1,3600,13.49,4,2,4,1
21,28800,3,1.0,1,0,9600,10.37,1,0,3,0
22,65004,2,3.0,5,0,4000,10.99,2,1,3,1
21,65004,0,5.0,0,0,5000,9.99,1,1,3,1
23,33280,3,2.0,5,1,9600,11.011821205538963,3,1,4,1
26,33996,3,1.0,3,0,9600,9.88,6,1,2,1
25,65004,0,9.0,3,0,4500,6.92,5,1,2,1
22,65004,0,5.0,1,0,6500,11.011821205538963,2,1,2,1
22,65004,0,6.0,3,0,6500,9.25,2,1,4,1
26,65004,0,7.0,2,0,20000,10.36,7,1,3,1
25,34000,3,3.0,3,0,9600,7.88,5,1,4,1
23,34560,3,5.0,0,2,9600,16.02,3,2,3,0
22,34800,3,7.0,4,4,9600,19.16,2,2,2,0
25,35000,3,5.0,5,0,9600,9.91,5,1,2,1
23,65004,0,7.0,4,0,15000,7.88,7,1,3,1
22,35000,3,1.0,1,0,9600,11.99,2,1,4,1
23,35400,3,4.0,5,0,9600,11.89,3,1,2,1
21,65004,0,5.0,3,0,1500,7.88,1,1,4,1
24,30000,3,0.0,3,2,9600,14.91,4,2,4,0
22,65004,0,0.0,1,1,13000,13.23,7,1,2,1
26,36996,3,8.0,4,1,9600,11.97,6,2,4,1
25,31000,3,5.0,0,2,9600,16.77,5,0,3,0
23,65004,2,5.0,5,1,7000,12.87,3,2,2,1
21,37740,3,0.0,0,1,9600,13.11,1,2,4,1
26,65004,0,10.0,2,0,5000,11.58,6,1,3,1
23,31800,3,7.0,4,1,9600,13.48,3,2,3,0
25,65004,0,1.0,3,1,5000,13.47,5,2,3,1
24,40000,3,2.0,5,1,9600,14.65,4,1,4,1
26,40000,3,3.0,5,1,9600,14.27,6,1,4,1
25,34000,3,7.0,4,2,9600,14.54,5,0,2,0
23,65100,0,1.0,3,1,9000,14.79,3,2,4,1
24,65158,0,9.0,5,0,18000,10.25,7,1,4,1
22,40000,3,0.0,3,1,9600,14.72,2,2,2,1
22,65200,0,1.0,0,0,4000,7.14,2,1,4,1
24,65200,0,5.0,3,0,3000,11.26,4,1,3,1
21,65253,0,5.0,5,0,16075,11.011821205538963,7,1,3,1
23,65280,2,4.0,3,0,18000,10.99,7,1,4,1
22,65338,0,6.0,1,0,6500,11.71,2,1,4,1
23,65400,0,4.0,5,2,20000,15.05,7,2,4,1
22,36000,3,3.0,1,2,9600,17.27,2,2,4,0
22,65416,0,6.0,1,0,8000,6.92,2,1,2,1
25,65454,0,9.0,0,0,8400,11.99,5,1,2,1
21,65496,0,3.0,5,0,13250,10.37,7,1,4,1
22,42500,3,1.0,1,1,9600,11.22,2,2,2,1
23,65500,0,3.0,4,0,16800,11.011821205538963,7,1,2,1
25,37200,3,6.0,2,0,9600,5.99,5,0,4,0
22,39000,3,5.0,4,2,9600,16.77,2,2,2,0
